model,log likelihood,R2 coefficient,normality pearson p-value,normality shapiro p-value,homocedasticity levene p-value,homocedasticity bartlett p-value
linear+exp+linear,-394.08259600431995,0.10600040627457619,0.0009206751260378379,5.590563318946806e-07,1.2541448209377209e-11,1.6786635929055167e-14
linear+exp+poly2,-394.0812990126044,0.10602383041348828,0.0009193685728429505,5.652037202708016e-07,1.1370806798476239e-11,1.737705335412708e-14
linear+exp+poly3,-394.0812990902919,0.10602382901044338,0.0009190590257899591,5.655282393490779e-07,1.1384039436567843e-11,1.7436073556149412e-14
linear+exp+exp,-394.1189283673214,0.10534398120304844,0.0007697630454350155,5.076677211945935e-07,8.00973418568332e-12,1.419574746978441e-14
linear+exp+log,-394.08129959917306,0.10602381981998554,0.000920367199136331,5.64647734790924e-07,1.1345453792897776e-11,1.7257367412986267e-14
linear+exp+power,-394.0866011450222,0.10592806811253752,0.0010695953249607187,5.493458843375265e-07,1.2056630873042956e-11,1.1476744456054343e-14
linear+exp+hmult,-394.0812997083087,0.10602381784898507,0.0009183974962654412,5.644271254823252e-07,1.1315821638653752e-11,1.7294596980563115e-14
linear+log+linear,-293.34973240094365,0.8831725598953303,0.29654571900612303,0.19986389577388763,0.7309359306067608,0.39473697642831806
linear+log+poly2,-293.34977933110156,0.8831724491330516,0.29666872939538513,0.20125289261341095,0.7296477413209896,0.39400260854538594
linear+log+poly3,-293.34973756760047,0.8831725477012434,0.29611889484504467,0.19972309470176697,0.730596240049716,0.3939498145888336
linear+log+exp,-298.85531541478707,0.8694283818288548,0.24891216259731164,0.09947565197944641,0.7634095046857972,0.8484986427215798
linear+log+log,-293.34973240341736,0.8831725598894923,0.29659467178426374,0.19989880919456482,0.7309361154622809,0.3947819177980898
linear+log+power,-298.85531541478707,0.8694283818288548,0.24891216259731164,0.09947565197944641,0.7634095046857972,0.8484986427215798
linear+log+hmult,-298.85531596983066,0.869428380364755,0.24891181088790842,0.09948045015335083,0.7634067991753075,0.8484949215307596
linear+power+linear,-326.00010480577345,0.7740527741352977,0.0628358484221026,0.008427564054727554,5.083365860389355e-05,0.00011244185945530787
linear+power+poly2,-325.9998998025253,0.7740537098892227,0.0638257003969993,0.008517973124980927,5.2022718572115185e-05,0.00011597698589989241
linear+power+poly3,-325.99989782146855,0.7740537189318979,0.06383668689927659,0.00851032231003046,5.1943232240390724e-05,0.00011608641867777432
linear+power+exp,-326.9217685612303,0.7698063461466691,0.0210180618445537,0.0006435960531234741,5.2685142325989366e-06,1.6707326289536335e-05
linear+power+log,-325.9998977738735,0.774053719149149,0.06383033169263137,0.008507629856467247,5.189950353939178e-05,0.00011600811885050132
linear+power+power,-326.152826565909,0.773354585348894,0.03777313910942451,0.005059973336756229,2.8087454636876862e-05,4.068015245685305e-05
linear+power+hmult,-329.6942459587028,0.7565453769130157,0.009333309247007086,0.00012647428957279772,8.362651918641155e-07,1.3492474919332812e-06
linear+hmult+linear,-326.00009769881905,0.7740528065756312,0.06282466979737764,0.008420542813837528,5.0782785048612823e-05,0.00011233890526512985
linear+hmult+poly2,-325.9998979378839,0.7740537184005118,0.0637993097780896,0.008499100804328918,5.180891809712454e-05,0.00011579891043538262
linear+hmult+poly3,-325.9998978133244,0.774053718969072,0.0638220368821081,0.008508010767400265,5.1902419489382404e-05,0.00011598947368941235
linear+hmult+exp,-329.69424465797835,0.7565453833103368,0.009339948916263125,0.00012661554501391947,8.393715176851175e-07,1.3533062084099081e-06
linear+hmult+log,-325.99991049498226,0.7740536610827332,0.06403054433660005,0.00853381771594286,5.196215167763109e-05,0.0001169053211678983
linear+hmult+power,-329.69424465797835,0.7565453833103368,0.009339948916263125,0.00012661554501391947,8.393715176851175e-07,1.3533062084099081e-06
linear+hmult+hmult,-325.9998978390082,0.7740537188518369,0.0638153157431899,0.008505347184836864,5.1871829735879287e-05,0.00011591262565212705
poly2+linear+linear,-289.0662484872513,0.8928571547317486,0.9353306467555732,0.7681805491447449,0.36655199520515824,0.6244835878415116
poly2+linear+poly2,-288.949958266562,0.893108569698348,0.9363499325807118,0.7729809880256653,0.34984535256234783,0.5962797381217727
poly2+linear+poly3,-289.2018503605429,0.8925632418226512,0.9545835406175113,0.80502849817276,0.4695447586161676,0.6226828313614937
poly2+linear+exp,-295.94164604487526,0.8768922649148543,0.2124084057705818,0.3920627236366272,0.3535340232657822,0.2038624707629227
poly2+linear+log,-288.85048982077683,0.8933231484651661,0.9356515040691601,0.7618408203125,0.3459723555247751,0.548837229411547
poly2+linear+power,-295.94164604487526,0.8768922649148543,0.2124084057705818,0.3920627236366272,0.3535340232657822,0.2038624707629227
poly2+linear+hmult,-295.6173519749118,0.8776961561783392,0.1857110003065105,0.3612283766269684,0.3340800375146137,0.20959598409676125
poly2+poly2+linear,-285.828439927723,0.8996411088497065,0.5752828466271116,0.4561336040496826,0.7531389963156431,0.5901548762213895
poly2+poly2+poly3,-285.7172090794284,0.8998663709074788,0.4654707464115875,0.42270806431770325,0.5719861157114347,0.40511237682080925
poly2+poly2+exp,-292.1560305593452,0.8859561770367295,0.188548032497486,0.1501026600599289,0.6850768790082336,0.7112123896915294
poly2+poly2+log,-285.85336280457955,0.8995905661816843,0.4399278759824595,0.45309266448020935,0.8419115540796267,0.5953888211157369
poly2+poly2+power,-292.1560305593452,0.8859561770367295,0.188548032497486,0.1501026600599289,0.6850768790082336,0.7112123896915294
poly2+poly2+hmult,-292.15881686684526,0.8859497574386958,0.19187212214504096,0.1561541110277176,0.7212989457462182,0.7473400542053018
poly2+poly3+linear,-285.07388938827006,0.9011593233040903,0.3881211352744674,0.42056557536125183,0.5253740981413815,0.3436320248010165
poly2+poly3+poly2,-285.32968375697453,0.9006472358974768,0.5491406128816232,0.4612036943435669,0.7248409610239822,0.5708733717115119
poly2+poly3+poly3,-285.53215204321793,0.9002400241902656,0.6343010424538285,0.522550106048584,0.8545733137252288,0.6815385517535939
poly2+poly3+exp,-291.48935474644526,0.8874818447926293,0.15632887636432705,0.10513599961996078,0.5835365739616968,0.6274166370745005
poly2+poly3+log,-285.87424021909726,0.8995482079694579,0.7480513982656849,0.5850419402122498,0.9127144035689589,0.9234227851714918
poly2+poly3+power,-291.48935474644526,0.8874818447926293,0.15632887636432705,0.10513599961996078,0.5835365739616968,0.6274166370745005
poly2+poly3+hmult,-290.7987326573859,0.8890407932675646,0.107529390780616,0.07032980024814606,0.42684607745421177,0.41443057816700124
poly2+exp+linear,-394.2415405467993,0.10312515907174535,0.0011376351909770045,9.007142693917558e-07,1.2170562732644878e-09,4.2489460128600317e-13
poly2+exp+poly2,-393.8775615029677,0.10969579331408419,0.00025452456459191267,1.4543949191647698e-06,2.4983865182506577e-09,6.025601958401685e-12
poly2+exp+poly3,-393.7242887621546,0.11244828454879452,0.0004135322802856763,1.3592160712505574e-06,1.0391670017903387e-09,2.6825662883997336e-12
poly2+exp+exp,-393.88568602864757,0.10954965406095352,0.00036239566375550873,1.0648415127434419e-06,2.128524438875742e-09,1.4581048721707208e-12
poly2+exp+log,-393.80139345361505,0.11106469408444852,0.0004391213982075253,1.1371540722393547e-06,1.4181736700650417e-09,1.6489830461024007e-12
poly2+exp+power,-393.743651599474,0.11210103442488706,0.0009056474040673498,1.326898541265109e-06,2.14235963922223e-09,1.375677121960671e-12
poly2+exp+hmult,-393.76201667629107,0.11177155244503822,0.0005260210770960766,9.76663727669802e-07,7.506427789499452e-10,6.729186840200825e-13
poly2+log+linear,-292.92947419997455,0.884160233776309,0.4772850726920702,0.6490606069564819,0.5124761191939338,0.3067559404306198
poly2+log+poly2,-292.61295226102857,0.8848985943665094,0.4492411635691065,0.5349036455154419,0.44942510755515974,0.2759228431335792
poly2+log+poly3,-292.5696879374982,0.8849991521211283,0.43580793614148816,0.4498958885669708,0.44771778703841336,0.2688975468085291
poly2+log+exp,-298.2717928777538,0.87095856679948,0.400633773156591,0.22435609996318817,0.6348461345564161,0.7363425476708512
poly2+log+log,-293.013156768667,0.8839642344278619,0.4262817786577513,0.6045851111412048,0.5305755889078169,0.25410793579069935
poly2+log+power,-298.2717928777538,0.87095856679948,0.400633773156591,0.22435609996318817,0.6348461345564161,0.7363425476708512
poly2+log+hmult,-298.27179286253175,0.8709585668391624,0.40067332944707057,0.22438396513462067,0.6349561283672966,0.736508107378653
poly2+power+linear,-329.53701429878026,0.7573174586206148,0.013751268647795748,0.00024727199343033135,1.3281841108061378e-06,2.847024790407667e-06
poly2+power+poly2,-326.30888141747954,0.7726389302392437,0.03043849774672044,0.004678923636674881,7.020072531230024e-05,4.777360965722205e-05
poly2+power+poly3,-326.0076448550177,0.7740183542773174,0.05342046119799824,0.008372992277145386,3.213089561053294e-05,7.038216812801073e-05
poly2+power+exp,-329.6004100075118,0.7570064507845679,0.01167115173464308,0.000180294897290878,8.04515125112968e-07,1.585372332843462e-06
poly2+power+log,-326.1492075860992,0.7733711549488275,0.0717170853349297,0.008557708002626896,4.630126510736533e-05,0.0001646479248818357
poly2+power+power,-326.0289568873283,0.7739210378113237,0.0515394736691691,0.007944067008793354,2.95218721082057e-05,6.404302945434315e-05
poly2+power+hmult,-329.6338182091204,0.7568423958843029,0.01232282730027365,0.00019737814727704972,1.015691818958062e-06,1.925100025663032e-06
poly2+hmult+linear,-326.51599497829784,0.7716856330211134,0.02825433959967531,0.0035873781889677048,5.182433658867005e-05,4.910246346032131e-05
poly2+hmult+poly2,-325.97617768967655,0.7741619652279407,0.05786789723986721,0.00920211523771286,3.561979154867955e-05,8.379413774341508e-05
poly2+hmult+poly3,-326.00982291114855,0.7740084106098873,0.05314287753379113,0.00832265242934227,3.205681746874878e-05,6.96386851428967e-05
poly2+hmult+exp,-329.62918695721316,0.7568651448022626,0.012117366627837713,0.00019168549624737352,9.493679915795731e-07,1.8115669816044702e-06
poly2+hmult+log,-326.03158842062015,0.7739090186167804,0.09734118095219287,0.013466673903167248,6.527316021183877e-05,0.0002597378498607733
poly2+hmult+power,-329.62918695721316,0.7568651448022626,0.012117366627837713,0.00019168549624737352,9.493679915795731e-07,1.8115669816044702e-06
poly2+hmult+hmult,-329.6502223702392,0.756761800782764,0.012975801309178027,0.00021565318456850946,1.2542510773903434e-06,2.3190629605081095e-06
poly3+linear+linear,-384.39471719134787,0.26491172265417884,0.0015784027116779796,2.8088951609106516e-08,2.8421157228851867e-13,8.841054388627901e-21
poly3+linear+poly2,-387.0928787066087,0.2237311544199948,0.001877478888273991,5.130874569658772e-08,5.157850406294679e-14,3.0987014601314514e-20
poly3+linear+poly3,-387.785132905501,0.2127988205800878,0.002039735075123868,7.82631701667924e-08,7.366070625806386e-14,2.2341660663324686e-19
poly3+linear+exp,-328.4337803485791,0.7626664298392732,0.00047785713766090995,5.434388367575593e-05,0.0012147562841684943,3.584002643318206e-06
poly3+linear+log,-301.7851056631708,0.8614668625938122,0.10526969008087483,0.23474478721618652,0.13201752274189812,0.02179734038081005
poly3+linear+power,-328.4337803485791,0.7626664298392732,0.00047785713766090995,5.434388367575593e-05,0.0012147562841684943,3.584002643318206e-06
poly3+linear+hmult,-294.7270045513874,0.8798763468674268,0.08740587950132503,0.28459233045578003,0.29811211111391533,0.14860665062131945
poly3+poly2+linear,-374.02453286406296,0.40385023207962,0.0009198677961884191,3.8457169893035825e-08,6.573740060294467e-14,1.1683288377033083e-18
poly3+poly2+poly2,-379.4190604752663,0.33520928307251385,0.0014205733787001683,5.36197433120833e-08,1.7791815152370413e-13,2.5103164212045885e-18
poly3+poly2+poly3,-300.24329560246014,0.8657153395767785,0.7185811791793687,0.9485864043235779,0.485005414110515,0.3783483980168675
poly3+poly2+exp,-299.0772032166741,0.8688417700769533,0.0872101619854085,0.24536211788654327,0.08208192521778161,0.017037175261676488
poly3+poly2+log,-377.560060184595,0.3597128687582988,0.0006188323045358389,7.531717471920274e-08,1.4221476827097542e-11,1.2605425929830043e-17
poly3+poly2+power,-299.0772032166741,0.8688417700769533,0.0872101619854085,0.24536211788654327,0.08208192521778161,0.017037175261676488
poly3+poly2+hmult,-393.70287998185944,0.11283206820961211,0.002671779354469679,6.655541255895514e-07,4.42177464679403e-11,6.109630070348042e-15
poly3+poly3+linear,-370.2288073779841,0.44785505076323684,0.0007756354501059548,5.780804812616225e-08,5.79512495666268e-14,3.816686020772418e-18
poly3+poly3+poly2,-301.6417393015884,0.8618675142709505,0.4949662199095106,0.8523123860359192,0.34413314473396184,0.2008601406349939
poly3+poly3+exp,-301.98394169579865,0.8609092711402143,0.08898236331172779,0.11832473427057266,0.04776033201632914,0.006504484056727275
poly3+poly3+log,-308.9299693182873,0.8399557665383651,0.03518715997506039,0.025965046137571335,0.015618917211465843,0.00044537988643610836
poly3+poly3+power,-301.98394169579865,0.8609092711402143,0.08898236331172779,0.11832473427057266,0.04776033201632914,0.006504484056727275
poly3+poly3+hmult,-321.3955582185989,0.7941227093277917,0.06457823329265955,0.057745710015296936,0.23300604127285496,0.1274883886456928
poly3+exp+linear,-393.85982905617226,0.11001467098211148,0.0007563686662896142,1.1107807722510188e-06,5.3206690703600785e-09,1.904934286866059e-12
poly3+exp+poly2,-393.9041112587842,0.10921814281963882,0.0007813520791273723,9.995430900744395e-07,3.0893449274259796e-09,7.407857029079942e-13
poly3+exp+poly3,-393.94989667212946,0.10839382598194347,0.0007847207900873458,1.018847456180083e-06,2.6172996042561494e-09,6.687712995618962e-13
poly3+exp+exp,-394.52204019320516,0.0980284476874741,0.0006772550031313499,8.347652169504727e-07,1.5777164829236941e-09,1.7584482146110076e-13
poly3+exp+log,-393.842146862498,0.1103325312357355,0.0011134024438367214,8.940966722548183e-07,1.7842657243528105e-09,7.888637012464585e-13
poly3+exp+power,-393.82414023573597,0.11065610692507621,0.0008714679808942453,9.64685114013264e-07,3.1964546077482003e-09,1.0948909620705696e-12
poly3+exp+hmult,-395.36171824277164,0.08259762221853695,0.0006031791573826959,1.3845054809280555e-06,6.957241564668221e-08,7.438239270929289e-11
poly3+log+linear,-341.35194530545385,0.691895303151992,0.0022722337250563416,1.9556397091946565e-05,1.3703219117814914e-05,2.1375362731016695e-08
poly3+log+poly2,-296.62776971219387,0.8751739770795239,0.4474781667672476,0.4200778603553772,0.6744570922234503,0.7158369995072361
poly3+log+poly3,-341.330012960121,0.6920317872285876,0.0043149346819606,5.1421175157884136e-05,4.8183985999397346e-05,9.730209552568738e-08
poly3+log+exp,-297.29205978419196,0.8734875208582199,0.4698399518721317,0.5499074459075928,0.7995308054429888,0.90107709319735
poly3+log+log,-341.79661548627854,0.6891150568472899,0.0024486860033713673,2.345872599107679e-05,3.110930967269727e-05,3.9884269093643825e-08
poly3+log+power,-297.29205978419196,0.8734875208582199,0.4698399518721317,0.5499074459075928,0.7995308054429888,0.90107709319735
poly3+log+hmult,-297.2920928059699,0.873487436460879,0.4699357389083032,0.5499187707901001,0.7967126025014886,0.8970576974773133
poly3+power+linear,-329.08364187925383,0.7595300493582837,0.013132729970456758,0.0002954699448309839,8.410215421216873e-07,2.0113181348460703e-06
poly3+power+poly2,-330.2174506369622,0.7539584648357437,0.003677574035475315,1.78123518708162e-05,3.171188601346334e-08,2.314401806974901e-08
poly3+power+poly3,-330.20532842285866,0.7540187113608363,0.003911968081654316,2.003731242439244e-05,3.769051168994798e-08,3.132591826967383e-08
poly3+power+exp,-329.2099788105438,0.7589155233424352,0.011056393939518712,0.00021210160048212856,6.162790059224528e-07,1.1552344308927824e-06
poly3+power+log,-329.32067758046867,0.7583757734696588,0.009769346919315301,0.00014874797489028424,4.6288991556800287e-07,7.608788753558583e-07
poly3+power+power,-336.5861199692816,0.7201761353743619,0.0019834452609693498,6.4164660216192715e-06,3.1889018100045524e-09,4.3999637506780747e-10
poly3+power+hmult,-330.63691795486494,0.7518646282574443,0.002849233228387856,1.0165092135139275e-05,1.528100860257666e-08,7.481308202729387e-09
poly3+hmult+linear,-329.6183970689222,0.7569181369644261,0.005162381490713716,4.373058254714124e-05,1.4317401326210903e-07,8.171580985215352e-08
poly3+hmult+poly2,-329.02347468149446,0.759822162761773,0.014946555664055262,0.0003595294838305563,1.0662808499546855e-06,3.0518249641208242e-06
poly3+hmult+poly3,-329.7054273836903,0.7564903773760279,0.005367742670413922,4.5659526222152635e-05,1.4982320622591304e-07,1.0368735165923137e-07
poly3+hmult+exp,-329.50396665826474,0.75747942647438,0.005420723804974544,5.11927210027352e-05,1.8320889520218504e-07,9.212660409295991e-08
poly3+hmult+log,-329.5980535864585,0.7570180180873228,0.005103194767576137,4.277564221411012e-05,1.220432470450586e-07,7.729932604934013e-08
poly3+hmult+power,-329.50396665826474,0.75747942647438,0.005420723804974544,5.11927210027352e-05,1.8320889520218504e-07,9.212660409295991e-08
poly3+hmult+hmult,-329.86331599047617,0.7557124222744189,0.004238999217572315,2.6918120056507178e-05,6.548038584373794e-08,3.816029171631613e-08
exp+linear+linear,-292.2462556736978,0.8857481164253579,0.6715403721082462,0.8349467515945435,0.5111659705368391,0.41803459508629504
exp+linear+poly2,-290.97428509308133,0.8886465762690071,0.6960868895354082,0.8551821708679199,0.8729974948625578,0.8989427450455524
exp+linear+poly3,-291.030473040322,0.8885201061139628,0.6881189418354234,0.8446457982063293,0.8916884140323939,0.8883620401548629
exp+linear+exp,-297.3336209638595,0.8733812538712009,0.18499229069346698,0.28829631209373474,0.37899726970698466,0.38402076044367817
exp+linear+log,-292.37772709081634,0.88544426142892,0.5609641151954254,0.9124201536178589,0.8768142707185862,0.7132247453959836
exp+linear+power,-297.3336209638595,0.8733812538712009,0.18499229069346698,0.28829631209373474,0.37899726970698466,0.38402076044367817
exp+linear+hmult,-297.3308662175518,0.8733883001907541,0.1850387517117909,0.2875364124774933,0.37783828880127135,0.3834591225250912
exp+poly2+linear,-295.27117818219716,0.8785484932520025,0.9075988957214978,0.9323151111602783,0.712128664158852,0.5569658094454046
exp+poly2+poly2,-288.021820310772,0.895094138850631,0.27296716200360666,0.2410155087709427,0.6970467461960981,0.5288694915751846
exp+poly2+poly3,-294.43385506998334,0.8805856422052672,0.8724736841013138,0.95280522108078,0.39613344207295154,0.5734543071899165
exp+poly2+exp,-301.64721037504427,0.8618522460943454,0.18931254649371598,0.36001497507095337,0.12146504494540641,0.10579955987591702
exp+poly2+log,-294.8265043337958,0.879634643877168,0.9704095759267367,0.9888454675674438,0.8078490954161062,0.9795788194025655
exp+poly2+power,-301.64721037504427,0.8618522460943454,0.18931254649371598,0.36001497507095337,0.12146504494540641,0.10579955987591702
exp+poly2+hmult,-288.88808198671046,0.8932421032723676,0.06987262699198722,0.1808595061302185,0.40122221497007915,0.14189314274541293
exp+poly3+linear,-287.89443934066657,0.8953637516027755,0.2365257194203237,0.36235082149505615,0.9618825703359325,0.5001615366705379
exp+poly3+poly2,-287.25484457460914,0.8967070704278893,0.15431753103710066,0.16729696094989777,0.5326856578015906,0.32506682949487814
exp+poly3+poly3,-287.3281693771558,0.8965539482843571,0.16669071526529664,0.1736445128917694,0.5421784651822763,0.3469189691723943
exp+poly3+exp,-292.9580194454075,0.884093413005122,0.05863384298645113,0.029827136546373367,0.5997890911248147,0.5606817452224744
exp+poly3+log,-288.3173712676886,0.8944659010039222,0.4404944038333849,0.3601111173629761,0.9654637872620256,0.7437815251340929
exp+poly3+power,-292.9580194454075,0.884093413005122,0.05863384298645113,0.029827136546373367,0.5997890911248147,0.5606817452224744
exp+poly3+hmult,-288.40961747407266,0.8942690485412355,0.049987609791536415,0.13002490997314453,0.3408919325997587,0.11318431506508723
exp+exp+linear,-394.4288966673533,0.09972408035882885,0.0016685164335009527,2.923188446857239e-07,3.128878099503305e-12,3.908221010170748e-16
exp+exp+poly2,-394.2985171387227,0.10209222386494554,0.0010477318083232396,3.455007515640318e-07,8.963326199867201e-13,2.0564167653311735e-15
exp+exp+poly3,-394.3116742995338,0.10185352715342788,0.0012379419900204807,2.961207883345196e-07,6.478702157171857e-13,8.129847734525645e-16
exp+exp+log,-394.3230318249567,0.10164742833039042,0.0009588402692714265,3.2766357094260457e-07,4.008134308184709e-13,1.995467528464135e-15
exp+exp+power,-394.56615466955947,0.09722425095129339,0.0013605586264851509,1.2166735530172446e-07,3.610526144976817e-14,1.3628034085436074e-17
exp+exp+hmult,-394.64728796876244,0.09574333712782435,0.000967750567053875,1.2865916687587742e-07,1.0719996006991173e-13,3.4587041711429446e-17
exp+log+linear,-292.30306927866906,0.8856169085897474,0.5495680885598543,0.5622877478599548,0.4304593288537416,0.2984345621066882
exp+log+poly2,-294.40460518051975,0.8806561841243093,0.21014585580922324,0.12207221984863281,0.9700195420747465,0.43863709972012455
exp+log+poly3,-292.3050016399359,0.8856124432610664,0.5337439982876961,0.5648186206817627,0.4252587455197986,0.2844066980435421
exp+log+exp,-298.1580964436851,0.8712546216311934,0.4251521565228712,0.2582126259803772,0.6428196777453234,0.7706446521525494
exp+log+log,-292.30300720051974,0.8856170520379528,0.5500671572843061,0.5663880109786987,0.43123928766518493,0.2975218872929088
exp+log+power,-298.1580964436851,0.8712546216311934,0.4251521565228712,0.2582126259803772,0.6428196777453234,0.7706446521525494
exp+log+hmult,-298.1581091749267,0.8712545885182896,0.42515232066200004,0.25822868943214417,0.6428126741005743,0.7706524371966005
exp+power+linear,-326.2547226716346,0.7728875536048933,0.07700571697025804,0.00644326489418745,3.559340235589281e-05,0.00014059251363213187
exp+power+poly2,-326.15367836217405,0.7733506851998283,0.04004125294438307,0.005585971754044294,6.854416266860889e-05,5.823887211926891e-05
exp+power+poly3,-326.194999407578,0.7731614064790023,0.04015298291772296,0.0052838739939033985,5.0082129550043916e-05,5.33023631416822e-05
exp+power+exp,-330.5652722526682,0.7522235166098272,0.003394154907051169,1.4243500118027441e-05,2.3658053075606686e-07,1.1947351338184328e-07
exp+power+log,-326.01020486299217,0.7740066668071148,0.06708097650771938,0.009051132947206497,6.119078247550712e-05,0.00013240888683385856
exp+power+power,-327.72998800792743,0.7660169694928771,0.09966489255803197,0.015693431720137596,0.0002527264929304508,0.00018132754001690696
exp+power+hmult,-330.9693213815687,0.7501927371863314,0.0024948363084658022,7.629190349689452e-06,8.951536620061735e-08,3.5671173332754175e-08
exp+hmult+linear,-326.0527163982532,0.773812496095811,0.059029294598535335,0.007597317453473806,5.42669230245001e-05,0.0001028653030738378
exp+hmult+poly2,-326.13820632523624,0.7734215170904377,0.051317115604596904,0.006154908798635006,4.091523575191295e-05,7.445747879137091e-05
exp+hmult+poly3,-326.1964162355168,0.7731549136334168,0.038746678868248084,0.005144663155078888,5.186147774191919e-05,5.0700710729776883e-05
exp+hmult+exp,-330.5667243252785,0.7522162480295798,0.0034061346555626427,1.4370969438459724e-05,2.406398636170469e-07,1.209804578182588e-07
exp+hmult+log,-326.3778360409196,0.7723219904079979,0.029569412675124754,0.0034754674416035414,3.518900491235325e-05,3.1554884665231875e-05
exp+hmult+power,-330.5667243252785,0.7522162480295798,0.0034061346555626427,1.4370969438459724e-05,2.406398636170469e-07,1.209804578182588e-07
exp+hmult+hmult,-330.5667248794379,0.752216245255606,0.0034036162761887593,1.4353789993037935e-05,2.400715424735591e-07,1.2053497122561079e-07
log+linear+linear,-288.0910322996369,0.8949473545733406,0.7044100613073211,0.5540252923965454,0.08316469132442207,0.23238010239902196
log+linear+poly2,-288.09103069804024,0.8949473579723701,0.7047701896201828,0.5545405149459839,0.08326499115580928,0.23273158362462748
log+linear+poly3,-288.09103042488596,0.8949473585520787,0.7047210835393287,0.5543788075447083,0.08323565303345846,0.23270722209677214
log+linear+exp,-295.6263980054077,0.8776738033419734,0.10647804179901982,0.4048321843147278,0.21612752748034186,0.09559637280634609
log+linear+log,-288.0910304277126,0.89494735854608,0.7047458450067241,0.5543880462646484,0.08324280364185174,0.23272780396870307
log+linear+power,-295.6263980054077,0.8776738033419734,0.10647804179901982,0.4048321843147278,0.21612752748034186,0.09559637280634609
