model,log likelihood,R2 coefficient,normality pearson p-value,normality shapiro p-value,homocedasticity levene p-value,homocedasticity bartlett p-value
exp+hmult,-330.5667243252771,0.7522162480295865,0.0034061355726881393,1.4370969438459724e-05,2.4064019444332474e-07,1.2098068517769792e-07
log+linear,-295.626398005408,0.8776738033419724,0.10647781643539249,0.4048403799533844,0.21612717826658806,0.09559612518109989
log+poly2,-291.87567629392095,0.8866002639202545,0.26318207507402747,0.3835736811161041,0.9950720154850264,0.9213945295417323
log+poly3,-287.7265978524511,0.8957179447886093,0.030884362844319925,0.01203292515128851,0.7241377622695564,0.3975640838980241
log+exp,-393.96036892591536,0.10820517721658052,0.0011307356690631505,6.840826927145827e-07,6.9930812770343175e-09,2.0527609960883905e-12
log+power,-329.96696939930615,0.7552003461103005,0.02118610069309136,0.00032412016298621893,1.0073229491887117e-06,1.5432436437532822e-06
log+hmult,-329.96696939930615,0.7552003461103005,0.02118610069309136,0.00032412016298621893,1.0073229491887117e-06,1.5432436437532822e-06
power+linear,-295.4694641426056,0.8780610098793549,0.11729806681975377,0.4134683310985565,0.2110149547541952,0.09643744243779791
power+poly2,-291.7305916218222,0.8869321523203403,0.2743051900959748,0.3820047378540039,0.9959596389821044,0.9374357557059708
power+poly3,-290.9821761280409,0.8886288234649331,0.23669376882977963,0.2534998953342438,0.9595841344032879,0.9894196389988951
power+exp,-393.9190207978523,0.1089497964103272,0.0010089697248612131,9.013568273985584e-07,3.0216590282444404e-09,1.116591213787847e-12
power+log,-298.9213269380139,0.8692541397860511,0.53376764970676,0.5204734206199646,0.871462943431046,0.846791951370093
power+hmult,-329.6216232271546,0.7569022936086707,0.00815722372646538,9.44129642448388e-05,2.4240093897120434e-07,3.6588250493546146e-07
hmult+linear,-295.3926037965008,0.8782502018071177,0.19594174370346137,0.4497803747653961,0.33687543208053783,0.19371775435484123
hmult+poly2,-291.5717293279314,0.887294443735137,0.180540517748654,0.164943665266037,0.7467628942449753,0.7616483923622765
hmult+poly3,-288.2911280495062,0.8945218367686402,0.041576647641719075,0.01053701899945736,0.5856822249688196,0.7310408982618068
hmult+exp,-394.1492966541564,0.10479494066859762,0.0012384757465131973,6.696761261082429e-07,2.333486504128674e-10,2.7260390770836444e-14
hmult+log,-297.7818289059631,0.8722295520716714,0.424402950522365,0.29992514848709106,0.6803140928076604,0.7767920682562011
hmult+power,-329.4900243816102,0.7575477257225549,0.015532990929759202,0.0002869006129913032,1.121731403088419e-06,2.09355499631302e-06
